utc,family,ticker,side,target,ref,qual_score,qual_size,levels,book_depth,share_at_20
2026-09-07T08:33:17+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,yes,300,0.5100,618.65,1066.30,2,48864.85,0.03132
2026-09-07T08:33:17+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,no,300,0.4700,293.00,377.50,3,47119.82,0.06390
2026-09-07T08:33:17+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,yes,300,0.7100,4731.70,4731.70,1,56419.57,0.00421
2026-09-07T08:33:17+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,no,300,0.2800,1207.50,2310.00,2,207547.74,0.01629
2026-09-07T08:33:17+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,yes,1000,0.2400,1252.00,1252.00,3,6407.00,0.01572
2026-09-07T08:33:17+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,no,1000,0.5900,1134.00,1134.00,3,7087.00,0.01733
2026-09-07T08:34:18+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070445-45,yes,300,0.1700,248.62,2203.00,3,13068.58,0.07445
2026-09-07T08:34:18+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070445-45,no,300,0.7900,1201.50,2241.50,2,15761.28,0.01637
2026-09-07T08:34:18+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070445-45,yes,300,0.7800,654.73,654.73,2,16087.31,0.02964
2026-09-07T08:34:18+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070445-45,no,300,0.1800,856.35,2694.38,3,14243.18,0.02282
2026-09-07T08:34:18+00:00,KXSILVER15M,KXSILVER15M-26SEP070445-45,yes,300,0.6600,2105.00,2105.00,1,44414.84,0.00941
2026-09-07T08:34:18+00:00,KXSILVER15M,KXSILVER15M-26SEP070445-45,no,300,0.3300,407.00,407.00,1,44959.14,0.04684
2026-09-07T08:34:18+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,yes,300,0.5400,2337.00,2337.00,2,49953.56,0.00849
2026-09-07T08:34:18+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,no,300,0.4300,1157.00,2212.50,2,47211.37,0.01699
2026-09-07T08:34:18+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,yes,300,0.6200,1267.00,1267.00,1,56625.02,0.01554
2026-09-07T08:34:18+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,no,300,0.3700,1181.87,1181.87,1,205871.86,0.01664
2026-09-07T08:34:18+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,yes,1000,0.1600,1131.00,1131.00,3,6434.00,0.01738
2026-09-07T08:34:18+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,no,1000,0.6600,264.03,1096.00,10,6329.00,0.07041
2026-09-07T08:35:19+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070445-45,yes,300,0.1400,1156.00,2196.00,2,12651.58,0.01701
2026-09-07T08:35:19+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070445-45,no,300,0.8200,203.01,2227.10,4,15908.73,0.08968
2026-09-07T08:35:19+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070445-45,yes,300,0.8500,563.80,563.80,2,16126.28,0.03426
2026-09-07T08:35:19+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070445-45,no,300,0.1200,1257.75,2277.75,2,9546.95,0.01565
2026-09-07T08:35:19+00:00,KXSILVER15M,KXSILVER15M-26SEP070445-45,yes,300,0.7400,2391.99,2391.99,1,47658.51,0.00829
2026-09-07T08:35:19+00:00,KXSILVER15M,KXSILVER15M-26SEP070445-45,no,300,0.2400,216.67,356.04,3,46208.29,0.08451
2026-09-07T08:35:19+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,yes,300,0.4900,472.00,472.00,1,50801.25,0.04065
2026-09-07T08:35:19+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,no,300,0.4900,1287.00,2376.50,3,47202.46,0.01530
2026-09-07T08:35:19+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,yes,300,0.6500,700.00,700.00,1,189299.50,0.02778
2026-09-07T08:35:19+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,no,300,0.3400,893.00,893.00,1,193937.79,0.02191
2026-09-07T08:35:19+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,yes,1000,0.1100,1248.00,1248.00,3,6110.00,0.01577
2026-09-07T08:35:19+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,no,1000,0.7300,261.18,1092.68,10,6565.68,0.07113
2026-09-07T08:36:20+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070445-45,yes,300,0.1200,454.70,2311.60,3,12476.58,0.04213
2026-09-07T08:36:20+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070445-45,no,300,0.8400,739.00,2314.00,2,16006.73,0.02635
2026-09-07T08:36:20+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070445-45,yes,300,0.7100,133.75,321.50,10,12493.87,0.13008
2026-09-07T08:36:20+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070445-45,no,300,0.2200,120.79,617.10,6,11982.22,0.14205
2026-09-07T08:36:20+00:00,KXSILVER15M,KXSILVER15M-26SEP070445-45,yes,300,0.6200,2169.00,2169.00,1,44707.07,0.00914
2026-09-07T08:36:20+00:00,KXSILVER15M,KXSILVER15M-26SEP070445-45,no,300,0.3700,234.00,402.00,3,44576.09,0.07874
2026-09-07T08:36:20+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,yes,300,0.7500,304.00,304.00,1,50580.56,0.06173
2026-09-07T08:36:20+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,no,300,0.2300,904.90,904.90,1,44261.84,0.02162
2026-09-07T08:36:20+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,yes,300,0.5000,1849.00,1849.00,1,184727.73,0.01070
2026-09-07T08:36:20+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,no,300,0.4900,3011.00,3011.00,1,195518.79,0.00660
2026-09-07T08:36:20+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,yes,1000,0.0700,1127.00,1127.00,3,5370.00,0.01744
2026-09-07T08:36:20+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,no,1000,0.7600,271.06,1095.00,10,6693.32,0.06871
2026-09-07T08:37:22+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070445-45,yes,300,0.0300,262.50,464.00,2,1890.80,0.07080
2026-09-07T08:37:22+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070445-45,no,300,0.9600,192.48,323.00,4,13081.23,0.09412
2026-09-07T08:37:22+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070445-45,yes,300,0.7600,695.35,2271.70,3,14682.07,0.02796
2026-09-07T08:37:22+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070445-45,no,300,0.2100,211.25,2229.00,5,15128.18,0.08649
2026-09-07T08:37:22+00:00,KXSILVER15M,KXSILVER15M-26SEP070445-45,yes,300,0.5800,2108.00,2108.00,3,45696.75,0.00940
2026-09-07T08:37:22+00:00,KXSILVER15M,KXSILVER15M-26SEP070445-45,no,300,0.3600,2751.23,2751.23,1,46262.16,0.00722
2026-09-07T08:37:22+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,yes,300,0.7600,2324.00,2324.00,2,50606.79,0.00853
2026-09-07T08:37:22+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,no,300,0.2200,537.20,927.40,2,46434.04,0.03589
2026-09-07T08:37:22+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,yes,300,0.3800,1258.64,1258.64,1,184682.02,0.01564
2026-09-07T08:37:22+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,no,300,0.6100,368.84,368.84,1,193340.69,0.05144
2026-09-07T08:37:22+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,yes,1000,0.0400,1128.00,1128.00,2,5251.00,0.01742
2026-09-07T08:37:22+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,no,1000,0.8000,268.50,1100.00,10,6818.32,0.06932
2026-09-07T08:38:23+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070445-45,yes,300,0.0200,2430.00,2430.00,2,3982.20,0.00816
2026-09-07T08:38:23+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070445-45,no,300,0.9600,291.29,392.29,2,12522.96,0.06425
2026-09-07T08:38:23+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070445-45,yes,300,0.8100,1207.50,2237.50,2,14519.43,0.01629
2026-09-07T08:38:23+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070445-45,no,300,0.1500,676.00,2266.00,3,12441.46,0.02874
2026-09-07T08:38:23+00:00,KXSILVER15M,KXSILVER15M-26SEP070445-45,yes,300,0.6700,2175.00,2175.00,1,47354.28,0.00911
2026-09-07T08:38:23+00:00,KXSILVER15M,KXSILVER15M-26SEP070445-45,no,300,0.3200,110.48,411.17,7,45475.66,0.15328
2026-09-07T08:38:23+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,yes,300,0.8400,2376.00,2376.00,1,52951.29,0.00835
2026-09-07T08:38:23+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,no,300,0.1400,461.53,858.06,2,39987.24,0.04153
2026-09-07T08:38:23+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,yes,300,0.4000,525.91,834.32,2,178287.18,0.03664
2026-09-07T08:38:23+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,no,300,0.5900,2494.00,2494.00,1,188871.10,0.00796
2026-09-07T08:38:23+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,yes,1000,0.0400,1000.00,1000.00,1,4129.00,0.01961
2026-09-07T08:38:23+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,no,1000,0.8000,268.50,1100.00,10,6818.32,0.06932
2026-09-07T08:39:24+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070445-45,yes,300,0.0200,2125.85,3967.90,2,3967.90,0.00932
2026-09-07T08:39:24+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070445-45,no,300,0.9700,337.50,415.00,2,15476.20,0.05594
2026-09-07T08:39:24+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070445-45,yes,300,0.7300,192.38,2316.30,5,15501.98,0.09417
2026-09-07T08:39:24+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070445-45,no,300,0.2300,1128.50,2163.00,2,14422.63,0.01741
2026-09-07T08:39:24+00:00,KXSILVER15M,KXSILVER15M-26SEP070445-45,yes,300,0.6300,2300.00,2300.00,2,44937.90,0.00862
2026-09-07T08:39:24+00:00,KXSILVER15M,KXSILVER15M-26SEP070445-45,no,300,0.3500,652.50,2322.00,3,44560.49,0.02974
2026-09-07T08:39:24+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,yes,300,0.8000,362.70,362.70,1,53657.49,0.05226
2026-09-07T08:39:24+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,no,300,0.1700,2351.00,2351.00,2,42310.48,0.00844
2026-09-07T08:39:24+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,yes,300,0.2300,831.40,831.40,1,176176.87,0.02349
2026-09-07T08:39:24+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,no,300,0.7600,2436.92,4614.42,2,188383.95,0.00814
2026-09-07T08:39:24+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,yes,1000,0.0100,14129.00,14129.00,2,14129.00,0.00141
2026-09-07T08:39:24+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,no,1000,0.8400,259.03,1091.00,10,6929.32,0.07168
2026-09-07T08:40:25+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070445-45,yes,300,0.0500,430.58,1161.33,3,7346.62,0.04439
2026-09-07T08:40:25+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070445-45,no,300,0.9300,77.16,301.00,4,15385.13,0.20585
2026-09-07T08:40:25+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070445-45,yes,300,0.3300,237.64,376.70,3,14973.05,0.07763
2026-09-07T08:40:25+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070445-45,no,300,0.6600,78.63,2293.98,6,14715.61,0.20278
2026-09-07T08:40:25+00:00,KXSILVER15M,KXSILVER15M-26SEP070445-45,yes,300,0.3700,295.95,328.40,3,44492.68,0.06330
2026-09-07T08:40:25+00:00,KXSILVER15M,KXSILVER15M-26SEP070445-45,no,300,0.6100,2200.00,2200.00,1,44822.67,0.00901
2026-09-07T08:40:25+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,yes,300,0.9210,119.45,344.00,4,50336.09,0.14343
2026-09-07T08:40:25+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,no,300,0.0710,2290.00,2290.00,1,32439.62,0.00866
2026-09-07T08:40:25+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,yes,300,0.0610,1765.95,1765.95,1,162146.54,0.01120
2026-09-07T08:40:25+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,no,300,0.9350,901.00,2935.00,3,21564.49,0.02172
2026-09-07T08:40:25+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,yes,1000,0.0100,1000.00,1000.00,2,1000.00,0.01961
2026-09-07T08:40:25+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,no,1000,0.8400,259.03,1091.00,10,3929.32,0.07168
2026-09-07T08:41:27+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070445-45,yes,300,0.0900,470.88,2330.00,3,8303.22,0.04074
2026-09-07T08:41:27+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070445-45,no,300,0.9000,134.98,2310.70,4,16703.95,0.12905
2026-09-07T08:41:27+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070445-45,yes,300,0.2200,630.61,2221.53,5,14444.55,0.03074
2026-09-07T08:41:27+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070445-45,no,300,0.7400,151.87,2347.09,7,14702.62,0.11637
2026-09-07T08:41:27+00:00,KXSILVER15M,KXSILVER15M-26SEP070445-45,yes,300,0.2300,2268.84,2268.84,1,47011.55,0.00874
2026-09-07T08:41:27+00:00,KXSILVER15M,KXSILVER15M-26SEP070445-45,no,300,0.7600,196.19,374.76,3,47574.04,0.09251
2026-09-07T08:41:27+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,yes,300,0.9780,483.11,483.11,1,51493.62,0.03975
2026-09-07T08:41:27+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,no,300,0.0150,144.85,602.77,7,16908.57,0.12132
2026-09-07T08:41:27+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,yes,300,0.0220,432.00,746.00,2,147119.59,0.04425
2026-09-07T08:41:27+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,no,300,0.9750,103.92,394.37,8,19873.21,0.16139
2026-09-07T08:41:27+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,yes,1000,0.0100,1000.00,1000.00,2,1000.00,0.01961
2026-09-07T08:41:27+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,no,1000,0.8800,281.00,1113.00,10,4071.32,0.06644
2026-09-07T08:42:28+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070445-45,yes,300,0.0300,1379.80,2517.59,2,3893.29,0.01429
2026-09-07T08:42:28+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070445-45,no,300,0.9500,237.14,2272.12,5,15161.95,0.07778
2026-09-07T08:42:28+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070445-45,yes,300,0.0900,236.29,619.04,6,8404.84,0.07804
2026-09-07T08:42:28+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070445-45,no,300,0.8600,140.93,301.28,7,12647.81,0.12427
2026-09-07T08:42:28+00:00,KXSILVER15M,KXSILVER15M-26SEP070445-45,yes,300,0.2500,344.00,344.00,1,46273.06,0.05495
2026-09-07T08:42:28+00:00,KXSILVER15M,KXSILVER15M-26SEP070445-45,no,300,0.7400,2100.00,2100.00,1,44607.32,0.00943
2026-09-07T08:42:28+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,yes,300,0.9600,704.15,2286.15,3,51264.60,0.02762
2026-09-07T08:42:28+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,no,300,0.0380,91.52,349.05,6,18918.04,0.17935
2026-09-07T08:42:28+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,yes,300,0.0220,715.00,715.00,1,147240.41,0.02721
2026-09-07T08:42:28+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,no,300,0.9770,446.03,446.03,1,20370.21,0.04292
2026-09-07T08:42:28+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,yes,1000,,0.00,14.00,0,14.00,0.00000
2026-09-07T08:42:28+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,no,1000,0.9200,264.00,1096.00,10,4174.32,0.07042
2026-09-07T08:43:29+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070445-45,yes,300,0.0200,357.19,357.19,1,1296.29,0.05302
2026-09-07T08:43:29+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070445-45,no,300,0.9700,223.45,2367.99,4,12102.42,0.08215
2026-09-07T08:43:29+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070445-45,yes,300,0.0400,732.30,1362.30,3,5474.40,0.02659
2026-09-07T08:43:29+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070445-45,no,300,0.9300,369.85,369.85,1,14787.07,0.05130
2026-09-07T08:43:29+00:00,KXSILVER15M,KXSILVER15M-26SEP070445-45,yes,300,0.1400,257.38,322.34,2,25547.30,0.07210
2026-09-07T08:43:29+00:00,KXSILVER15M,KXSILVER15M-26SEP070445-45,no,300,0.8500,2125.00,2125.00,1,29714.55,0.00932
2026-09-07T08:43:29+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,yes,300,0.9940,110.85,317.06,4,37528.01,0.15285
2026-09-07T08:43:29+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,no,300,0.0050,222.75,373.00,3,4371.90,0.08239
2026-09-07T08:43:29+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,yes,300,0.0020,2508.02,2508.02,2,28997.42,0.00791
2026-09-07T08:43:29+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,no,300,0.9960,5685.66,5685.66,1,27433.42,0.00351
2026-09-07T08:43:29+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,yes,1000,,0.00,14.00,0,14.00,0.00000
2026-09-07T08:43:29+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,no,1000,0.9200,267.13,1001.00,10,4199.32,0.06966
2026-09-07T08:44:30+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070445-45,yes,300,,0.00,268.18,0,268.18,0.00000
2026-09-07T08:44:30+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070445-45,no,300,0.9700,231.16,309.02,5,7251.12,0.07963
2026-09-07T08:44:30+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070445-45,yes,300,0.2400,77.76,511.50,11,5692.91,0.20459
2026-09-07T08:44:30+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070445-45,no,300,0.6200,91.04,302.60,15,6775.91,0.18011
2026-09-07T08:44:30+00:00,KXSILVER15M,KXSILVER15M-26SEP070445-45,yes,300,0.3500,100.05,354.00,5,12678.39,0.16659
2026-09-07T08:44:30+00:00,KXSILVER15M,KXSILVER15M-26SEP070445-45,no,300,0.5900,199.44,326.00,3,12986.34,0.09114
2026-09-07T08:44:30+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,yes,300,0.9960,1191.00,1191.00,1,65794.44,0.01652
2026-09-07T08:44:30+00:00,KXWTI15M,KXWTI15M-26SEP070445-45,no,300,0.0030,466.00,871.00,2,1200.60,0.04115
2026-09-07T08:44:30+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,yes,300,0.0010,1295.00,1295.00,1,1295.00,0.01521
2026-09-07T08:44:30+00:00,KXGOLD15M,KXGOLD15M-26SEP070445-45,no,300,0.9980,3957.33,3957.33,1,76599.77,0.00503
2026-09-07T08:44:30+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,yes,1000,,0.00,0.00,0,0.00,0.00000
2026-09-07T08:44:30+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070445-XRP,no,1000,0.9700,318.00,1109.00,9,4452.32,0.05917
2026-09-07T08:45:31+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,yes,300,0.4300,114.51,2262.60,4,12567.23,0.14868
2026-09-07T08:45:31+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,no,300,0.5400,76.59,2226.10,6,12517.00,0.20707
2026-09-07T08:45:31+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,yes,300,0.4900,269.84,462.68,2,14295.18,0.06900
2026-09-07T08:45:31+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,no,300,0.4800,331.84,524.68,2,15360.18,0.05684
2026-09-07T08:45:31+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,yes,300,0.4900,2129.00,2129.00,2,46161.00,0.00931
2026-09-07T08:45:31+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,no,300,0.4800,339.00,339.00,1,45540.90,0.05571
2026-09-07T08:45:31+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,yes,300,0.5400,2214.50,2214.50,2,51758.46,0.00895
2026-09-07T08:45:31+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,no,300,0.4400,269.31,309.13,2,50608.27,0.06913
2026-09-07T08:45:31+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,yes,300,0.5400,2330.85,2330.85,1,217020.01,0.00851
2026-09-07T08:45:31+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,no,300,0.4400,608.00,608.00,2,196585.31,0.03185
2026-09-07T08:45:31+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,yes,1000,0.2900,248.57,1010.00,9,5370.00,0.07447
2026-09-07T08:45:31+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,no,1000,0.5500,257.14,1080.00,9,6070.00,0.07216
2026-09-07T08:46:33+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,yes,300,0.4300,86.12,2246.60,6,15365.23,0.18847
2026-09-07T08:46:33+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,no,300,0.5500,156.90,2314.70,5,15389.60,0.11306
2026-09-07T08:46:33+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,yes,300,0.4400,361.55,2202.38,4,14080.28,0.05242
2026-09-07T08:46:33+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,no,300,0.5300,499.72,499.72,2,15494.62,0.03848
2026-09-07T08:46:33+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,yes,300,0.4100,300.20,300.20,1,48872.41,0.06246
2026-09-07T08:46:33+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,no,300,0.5700,1170.49,2247.46,3,46595.43,0.01680
2026-09-07T08:46:33+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,yes,300,0.5200,151.90,335.45,4,50531.52,0.11635
2026-09-07T08:46:33+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,no,300,0.4700,3375.48,3375.48,1,51019.64,0.00589
2026-09-07T08:46:33+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,yes,300,0.4900,2375.00,2375.00,1,216458.09,0.00835
2026-09-07T08:46:33+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,no,300,0.5000,557.00,1014.00,2,202277.67,0.03466
2026-09-07T08:46:33+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,yes,1000,0.2200,380.00,1360.00,3,6133.00,0.05000
2026-09-07T08:46:33+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,no,1000,0.6400,1120.00,1120.00,2,7073.00,0.01754
2026-09-07T08:47:34+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,yes,300,0.4800,290.31,2350.00,4,16176.83,0.06445
2026-09-07T08:47:34+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,no,300,0.4800,225.21,2204.70,4,15374.60,0.08156
2026-09-07T08:47:34+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,yes,300,0.3600,461.72,461.72,3,15076.72,0.04152
2026-09-07T08:47:34+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,no,300,0.6100,473.05,2260.80,3,16524.15,0.04056
2026-09-07T08:47:34+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,yes,300,0.2900,274.82,434.32,3,50350.83,0.06784
2026-09-07T08:47:34+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,no,300,0.6900,2233.46,2233.46,1,48359.28,0.00888
2026-09-07T08:47:34+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,yes,300,0.7000,2797.14,2797.14,1,51051.96,0.00710
2026-09-07T08:47:34+00:00,KXWTI15M,KXWTI15M-26SEP070500-00,no,300,0.2800,720.99,2453.75,4,46092.60,0.02699
2026-09-07T08:47:34+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,yes,300,0.3600,908.00,908.00,2,214241.08,0.02155
2026-09-07T08:47:34+00:00,KXGOLD15M,KXGOLD15M-26SEP070500-00,no,300,0.6200,2422.06,2422.06,1,205286.47,0.00819
2026-09-07T08:47:34+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,yes,1000,0.1700,1252.00,1252.00,3,5905.00,0.01572
2026-09-07T08:47:34+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070500-XRP,no,1000,0.6700,755.00,1255.00,4,7088.00,0.02581
2026-09-07T08:48:35+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,yes,300,0.4200,93.11,2244.10,7,15361.73,0.17682
2026-09-07T08:48:35+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070500-00,no,300,0.5400,92.74,2240.92,8,15410.00,0.17741
2026-09-07T08:48:35+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,yes,300,0.4500,335.85,541.69,2,14462.74,0.05620
2026-09-07T08:48:35+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070500-00,no,300,0.5200,529.19,955.38,2,16102.83,0.03642
2026-09-07T08:48:35+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,yes,300,0.4200,366.90,366.90,1,47565.44,0.05169
2026-09-07T08:48:35+00:00,KXSILVER15M,KXSILVER15M-26SEP070500-00,no,300,0.5700,660.58,2412.31,3,47270.43,0.02939
